id,regulated_entity_name,regulated_entity_rn_number,tracking_number,type_of_air_emissions_event,began_date,ended_date,duration
15545,KEYSTONE GAS PLANT,RN100238633,189377,EMISSIONS EVENT,2013-10-10 09:00:00+00:00,2013-10-10 20:00:00+00:00,11.0
15614,KEYSTONE GAS PLANT,RN100238633,189435,EMISSIONS EVENT,2013-10-12 18:09:00+00:00,2013-10-13 00:49:00+00:00,6.66666666666667
15371,KEYSTONE GAS PLANT,RN100238633,189210,MAINTENANCE,2013-10-14 17:00:00+00:00,2013-10-22 16:30:00+00:00,191.5
16257,KEYSTONE GAS PLANT,RN100238633,189942,EMISSIONS EVENT,2013-10-23 07:55:00+00:00,2013-10-23 11:00:00+00:00,3.08333333333333
16282,KEYSTONE GAS PLANT,RN100238633,189970,EMISSIONS EVENT,2013-10-24 15:00:00+00:00,2013-10-24 20:05:00+00:00,5.08333333333333
16341,KEYSTONE GAS PLANT,RN100238633,190020,EMISSIONS EVENT,2013-10-26 16:00:00+00:00,2013-10-27 02:00:00+00:00,10.0
16361,KEYSTONE GAS PLANT,RN100238633,190032,EMISSIONS EVENT,2013-10-27 17:30:00+00:00,2013-10-29 06:22:00+00:00,36.8666666666667
16582,KEYSTONE GAS PLANT,RN100238633,190237,EMISSIONS EVENT,2013-10-30 15:21:00+00:00,2013-11-04 01:05:00+00:00,105.733333333333
16794,KEYSTONE GAS PLANT,RN100238633,190405,EMISSIONS EVENT,2013-11-04 13:15:00+00:00,2013-11-05 10:20:00+00:00,21.0833333333333
17213,KEYSTONE GAS PLANT,RN100238633,190748,EMISSIONS EVENT,2013-11-13 02:40:00+00:00,2013-11-13 16:46:00+00:00,14.1
17439,KEYSTONE GAS PLANT,RN100238633,190933,EMISSIONS EVENT,2013-11-16 11:30:00+00:00,2013-11-17 00:25:00+00:00,12.9166666666667
17393,KEYSTONE GAS PLANT,RN100238633,190892,EMISSIONS EVENT,2013-11-17 18:00:00+00:00,2013-11-18 12:30:00+00:00,18.5
17445,KEYSTONE GAS PLANT,RN100238633,190938,EMISSIONS EVENT,2013-11-17 18:00:00+00:00,2013-11-18 08:14:00+00:00,14.2333333333333
17584,KEYSTONE GAS PLANT,RN100238633,191048,EMISSIONS EVENT,2013-11-19 01:35:00+00:00,2013-11-19 11:35:00+00:00,10.0
17797,KEYSTONE GAS PLANT,RN100238633,191281,EMISSIONS EVENT,2013-11-24 03:27:00+00:00,2013-11-25 18:51:00+00:00,39.4
17790,KEYSTONE GAS PLANT,RN100238633,191274,EMISSIONS EVENT,2013-11-24 04:20:00+00:00,2013-11-24 10:58:00+00:00,6.63333333333333
17965,KEYSTONE GAS PLANT,RN100238633,191418,EMISSIONS EVENT,2013-11-26 17:00:00+00:00,2013-11-26 23:30:00+00:00,6.5
17956,KEYSTONE GAS PLANT,RN100238633,191412,EMISSIONS EVENT,2013-11-26 19:00:00+00:00,2013-11-26 23:00:00+00:00,4.0
17997,KEYSTONE GAS PLANT,RN100238633,191438,EMISSIONS EVENT,2013-11-27 16:00:00+00:00,2013-11-27 18:49:00+00:00,2.81666666666667
18152,KEYSTONE GAS PLANT,RN100238633,191567,EMISSIONS EVENT,2013-12-03 17:20:00+00:00,2013-12-03 21:07:00+00:00,3.78333333333333
18197,KEYSTONE GAS PLANT,RN100238633,191623,EMISSIONS EVENT,2013-12-04 16:00:00+00:00,2013-12-05 01:14:00+00:00,9.23333333333333
18226,KEYSTONE GAS PLANT,RN100238633,191652,EMISSIONS EVENT,2013-12-05 02:00:00+00:00,2013-12-06 02:00:00+00:00,24.0
18266,KEYSTONE GAS PLANT,RN100238633,191690,EMISSIONS EVENT,2013-12-05 14:10:00+00:00,2013-12-05 20:30:00+00:00,6.33333333333333
18459,KEYSTONE GAS PLANT,RN100238633,191809,EMISSIONS EVENT,2013-12-08 19:20:00+00:00,2013-12-09 02:06:00+00:00,6.76666666666667
18450,KEYSTONE GAS PLANT,RN100238633,191804,EMISSIONS EVENT,2013-12-09 11:06:00+00:00,2013-12-09 11:49:00+00:00,0.716666666666667
18558,KEYSTONE GAS PLANT,RN100238633,191885,EMISSIONS EVENT,2013-12-11 07:45:00+00:00,2013-12-11 10:40:00+00:00,2.91666666666667
18672,KEYSTONE GAS PLANT,RN100238633,191955,EMISSIONS EVENT,2013-12-12 17:30:00+00:00,2013-12-20 04:00:00+00:00,178.5
18800,KEYSTONE GAS PLANT,RN100238633,192048,EMISSIONS EVENT,2013-12-16 17:04:00+00:00,2013-12-16 19:44:00+00:00,2.66666666666667
18803,KEYSTONE GAS PLANT,RN100238633,192049,EMISSIONS EVENT,2013-12-16 23:05:00+00:00,2013-12-17 01:00:00+00:00,1.91666666666667
18998,KEYSTONE GAS PLANT,RN100238633,192214,EMISSIONS EVENT,2013-12-20 10:30:00+00:00,2013-12-21 17:21:00+00:00,30.85
19303,KEYSTONE GAS PLANT,RN100238633,192384,EMISSIONS EVENT,2013-12-30 17:50:00+00:00,2013-12-30 21:40:00+00:00,3.83333333333333
42,KEYSTONE GAS PLANT,RN100238633,193188,EMISSIONS EVENT,2014-01-18 20:05:00+00:00,2014-01-19 02:15:00+00:00,6.16666666666667
111,KEYSTONE GAS PLANT,RN100238633,193252,EMISSIONS EVENT,2014-01-21 15:45:00+00:00,2014-01-23 03:00:00+00:00,35.25
115,KEYSTONE GAS PLANT,RN100238633,193258,EMISSIONS EVENT,2014-01-21 18:14:00+00:00,2014-01-22 00:00:00+00:00,5.76666666666667
226,KEYSTONE GAS PLANT,RN100238633,193381,EMISSIONS EVENT,2014-01-23 17:15:00+00:00,2014-01-23 19:45:00+00:00,2.5
532,KEYSTONE GAS PLANT,RN100238633,193616,EMISSIONS EVENT,2014-01-29 16:56:00+00:00,2014-01-30 00:36:00+00:00,7.66666666666667
535,KEYSTONE GAS PLANT,RN100238633,193621,EMISSIONS EVENT,2014-01-29 18:13:00+00:00,2014-02-02 02:42:00+00:00,80.4833333333333
846,KEYSTONE GAS PLANT,RN100238633,193928,EMISSIONS EVENT,2014-02-06 17:00:00+00:00,2014-02-06 20:00:00+00:00,3.0
844,KEYSTONE GAS PLANT,RN100238633,193927,EMISSIONS EVENT,2014-02-06 18:15:00+00:00,2014-02-07 02:11:00+00:00,7.93333333333333
1364,KEYSTONE GAS PLANT,RN100238633,194362,EMISSIONS EVENT,2014-02-18 18:15:00+00:00,2014-02-19 04:30:00+00:00,10.25
1417,KEYSTONE GAS PLANT,RN100238633,194402,EMISSIONS EVENT,2014-02-19 10:45:00+00:00,2014-02-19 21:56:00+00:00,11.1833333333333
1420,KEYSTONE GAS PLANT,RN100238633,194403,EMISSIONS EVENT,2014-02-19 10:45:00+00:00,2014-02-19 21:56:00+00:00,11.1833333333333
1464,KEYSTONE GAS PLANT,RN100238633,194450,EMISSIONS EVENT,2014-02-20 02:00:00+00:00,2014-02-20 04:15:00+00:00,2.25
1466,KEYSTONE GAS PLANT,RN100238633,194451,EMISSIONS EVENT,2014-02-20 15:00:00+00:00,2014-02-21 01:00:00+00:00,10.0
1639,KEYSTONE GAS PLANT,RN100238633,194565,EMISSIONS EVENT,2014-02-21 01:25:00+00:00,2014-02-21 02:30:00+00:00,1.08333333333333
1636,KEYSTONE GAS PLANT,RN100238633,194564,EMISSIONS EVENT,2014-02-21 03:30:00+00:00,2014-02-21 20:50:00+00:00,17.3333333333333
1646,KEYSTONE GAS PLANT,RN100238633,194568,EMISSIONS EVENT,2014-02-21 12:58:00+00:00,2014-02-21 16:10:00+00:00,3.2
1662,KEYSTONE GAS PLANT,RN100238633,194576,EMISSIONS EVENT,2014-02-22 12:55:00+00:00,2014-02-22 18:20:00+00:00,5.41666666666667
1671,KEYSTONE GAS PLANT,RN100238633,194580,EMISSIONS EVENT,2014-02-23 00:00:00+00:00,2014-02-23 03:00:00+00:00,3.0
1766,KEYSTONE GAS PLANT,RN100238633,194665,EMISSIONS EVENT,2014-02-24 21:45:00+00:00,2014-02-25 02:15:00+00:00,4.5
1983,KEYSTONE GAS PLANT,RN100238633,194889,EMISSIONS EVENT,2014-02-28 20:00:00+00:00,2014-03-01 09:00:00+00:00,13.0
2176,KEYSTONE GAS PLANT,RN100238633,195040,EMISSIONS EVENT,2014-03-04 20:45:00+00:00,2014-03-04 22:25:00+00:00,1.66666666666667
2373,KEYSTONE GAS PLANT,RN100238633,195265,EMISSIONS EVENT,2014-03-07 07:00:00+00:00,2014-03-12 22:20:00+00:00,135.333333333333
2372,KEYSTONE GAS PLANT,RN100238633,195264,EMISSIONS EVENT,2014-03-11 23:19:00+00:00,2014-03-12 09:11:00+00:00,9.86666666666667
2800,KEYSTONE GAS PLANT,RN100238633,195683,EMISSIONS EVENT,2014-03-18 21:04:00+00:00,2014-03-18 22:34:00+00:00,1.5
2844,KEYSTONE GAS PLANT,RN100238633,195737,EMISSIONS EVENT,2014-03-20 17:55:00+00:00,2014-03-21 05:20:00+00:00,11.4166666666667
2888,KEYSTONE GAS PLANT,RN100238633,195780,EMISSIONS EVENT,2014-03-22 19:15:00+00:00,2014-03-23 00:00:00+00:00,4.75
3009,KEYSTONE GAS PLANT,RN100238633,195908,EMISSIONS EVENT,2014-03-25 19:40:00+00:00,2014-03-27 17:15:00+00:00,45.5833333333333
3233,KEYSTONE GAS PLANT,RN100238633,196125,EMISSIONS EVENT,2014-03-29 19:00:00+00:00,2014-03-30 00:00:00+00:00,5.0
3214,KEYSTONE GAS PLANT,RN100238633,196113,EMISSIONS EVENT,2014-03-30 23:34:00+00:00,2014-03-31 04:34:00+00:00,5.0
3502,KEYSTONE GAS PLANT,RN100238633,196394,EMISSIONS EVENT,2014-04-06 19:00:00+00:00,2014-04-14 22:35:00+00:00,195.583333333333
3648,KEYSTONE GAS PLANT,RN100238633,196568,EMISSIONS EVENT,2014-04-09 23:30:00+00:00,2014-04-10 01:25:00+00:00,1.91666666666667
3888,KEYSTONE GAS PLANT,RN100238633,197030,EMISSIONS EVENT,2014-04-17 14:48:00+00:00,2014-04-17 22:30:00+00:00,7.7
4016,KEYSTONE GAS PLANT,RN100238633,197244,EMISSIONS EVENT,2014-04-21 15:45:00+00:00,2014-04-22 06:50:00+00:00,15.0833333333333
4018,KEYSTONE GAS PLANT,RN100238633,197247,EMISSIONS EVENT,2014-04-23 00:12:00+00:00,2014-04-23 02:43:00+00:00,2.51666666666667
3874,KEYSTONE GAS PLANT,RN100238633,196995,EMISSIONS EVENT,2014-04-26 20:30:00+00:00,2014-04-26 22:00:00+00:00,1.5
4148,KEYSTONE GAS PLANT,RN100238633,197512,EMISSIONS EVENT,2014-04-28 02:00:00+00:00,2014-04-28 09:00:00+00:00,7.0
4229,KEYSTONE GAS PLANT,RN100238633,197690,EMISSIONS EVENT,2014-05-01 02:35:00+00:00,2014-05-01 07:00:00+00:00,4.41666666666667
4251,KEYSTONE GAS PLANT,RN100238633,197734,EMISSIONS EVENT,2014-05-02 13:35:00+00:00,2014-05-02 18:09:00+00:00,4.56666666666667
4295,KEYSTONE GAS PLANT,RN100238633,197788,EMISSIONS EVENT,2014-05-04 17:15:00+00:00,2014-05-04 20:00:00+00:00,2.75
4297,KEYSTONE GAS PLANT,RN100238633,197794,EMISSIONS EVENT,2014-05-04 21:45:00+00:00,2014-05-05 01:00:00+00:00,3.25
4315,KEYSTONE GAS PLANT,RN100238633,197833,EMISSIONS EVENT,2014-05-05 19:20:00+00:00,2014-05-06 06:45:00+00:00,11.4166666666667
4354,KEYSTONE GAS PLANT,RN100238633,197915,EMISSIONS EVENT,2014-05-06 13:45:00+00:00,2014-05-06 18:00:00+00:00,4.25
4424,KEYSTONE GAS PLANT,RN100238633,198037,EMISSIONS EVENT,2014-05-07 22:40:00+00:00,2014-05-08 05:55:00+00:00,7.25
4759,KEYSTONE GAS PLANT,RN100238633,198252,EMISSIONS EVENT,2014-05-12 14:30:00+00:00,2014-05-12 22:46:00+00:00,8.26666666666667
4795,KEYSTONE GAS PLANT,RN100238633,198291,EMISSIONS EVENT,2014-05-14 09:10:00+00:00,2014-05-14 09:25:00+00:00,0.25
4798,KEYSTONE GAS PLANT,RN100238633,198295,EMISSIONS EVENT,2014-05-14 10:45:00+00:00,2014-05-14 14:08:00+00:00,3.38333333333333
4891,KEYSTONE GAS PLANT,RN100238633,198365,EMISSIONS EVENT,2014-05-14 20:49:00+00:00,2014-05-15 04:15:00+00:00,7.43333333333333
4917,KEYSTONE GAS PLANT,RN100238633,198387,EMISSIONS EVENT,2014-05-15 09:00:00+00:00,2014-05-15 11:17:00+00:00,2.28333333333333
4900,KEYSTONE GAS PLANT,RN100238633,198371,EMISSIONS EVENT,2014-05-15 14:28:00+00:00,2014-05-15 15:48:00+00:00,1.33333333333333
4948,KEYSTONE GAS PLANT,RN100238633,198421,EMISSIONS EVENT,2014-05-15 16:55:00+00:00,2014-05-16 12:00:00+00:00,19.0833333333333
4976,KEYSTONE GAS PLANT,RN100238633,198452,EMISSIONS EVENT,2014-05-16 13:18:00+00:00,2014-05-16 21:18:00+00:00,8.0
5072,KEYSTONE GAS PLANT,RN100238633,198532,EMISSIONS EVENT,2014-05-18 21:27:00+00:00,2014-05-19 02:47:00+00:00,5.33333333333333
5114,KEYSTONE GAS PLANT,RN100238633,198573,EMISSIONS EVENT,2014-05-19 18:57:00+00:00,2014-05-20 03:17:00+00:00,8.33333333333333
5163,KEYSTONE GAS PLANT,RN100238633,198634,EMISSIONS EVENT,2014-05-21 03:23:00+00:00,2014-05-21 05:57:00+00:00,2.56666666666667
5195,KEYSTONE GAS PLANT,RN100238633,198681,EMISSIONS EVENT,2014-05-21 16:54:00+00:00,2014-05-23 07:20:00+00:00,38.4333333333333
5194,KEYSTONE GAS PLANT,RN100238633,198680,EMISSIONS EVENT,2014-05-21 23:13:00+00:00,2014-05-22 03:47:00+00:00,4.56666666666667
5270,KEYSTONE GAS PLANT,RN100238633,198772,EMISSIONS EVENT,2014-05-24 15:30:00+00:00,2014-05-25 12:55:00+00:00,21.4166666666667
5376,KEYSTONE GAS PLANT,RN100238633,198880,EMISSIONS EVENT,2014-05-27 17:45:00+00:00,2014-05-27 23:52:00+00:00,6.11666666666667
5424,KEYSTONE GAS PLANT,RN100238633,198940,EMISSIONS EVENT,2014-05-28 21:30:00+00:00,2014-05-29 01:17:00+00:00,3.78333333333333
5492,KEYSTONE GAS PLANT,RN100238633,199030,EMISSIONS EVENT,2014-05-30 09:22:00+00:00,2014-05-30 19:50:00+00:00,10.4666666666667
5553,KEYSTONE GAS PLANT,RN100238633,199086,EMISSIONS EVENT,2014-06-01 20:35:00+00:00,2014-06-02 05:30:00+00:00,8.91666666666667
5558,KEYSTONE GAS PLANT,RN100238633,199089,EMISSIONS EVENT,2014-06-02 11:19:00+00:00,2014-06-02 11:54:00+00:00,0.583333333333333
5691,KEYSTONE GAS PLANT,RN100238633,199211,EMISSIONS EVENT,2014-06-02 20:35:00+00:00,2014-06-02 22:15:00+00:00,1.66666666666667
5699,KEYSTONE GAS PLANT,RN100238633,199216,EMISSIONS EVENT,2014-06-02 20:50:00+00:00,2014-06-05 00:25:00+00:00,51.5833333333333
5860,KEYSTONE GAS PLANT,RN100238633,199371,EMISSIONS EVENT,2014-06-05 16:45:00+00:00,2014-06-05 23:25:00+00:00,6.66666666666667
5865,KEYSTONE GAS PLANT,RN100238633,199375,EMISSIONS EVENT,2014-06-06 00:35:00+00:00,2014-06-06 06:55:00+00:00,6.33333333333333
5863,KEYSTONE GAS PLANT,RN100238633,199373,EMISSIONS EVENT,2014-06-06 03:40:00+00:00,2014-06-06 06:10:00+00:00,2.5
6082,KEYSTONE GAS PLANT,RN100238633,199549,EMISSIONS EVENT,2014-06-09 01:20:00+00:00,2014-06-09 05:55:00+00:00,4.58333333333333
6141,KEYSTONE GAS PLANT,RN100238633,199609,EMISSIONS EVENT,2014-06-09 18:45:00+00:00,2014-06-11 03:40:00+00:00,32.9166666666667
6296,KEYSTONE GAS PLANT,RN100238633,199764,EMISSIONS EVENT,2014-06-14 01:00:00+00:00,2014-06-14 14:45:00+00:00,13.75
6402,KEYSTONE GAS PLANT,RN100238633,199846,EMISSIONS EVENT,2014-06-16 04:20:00+00:00,2014-06-16 06:30:00+00:00,2.16666666666667
6452,KEYSTONE GAS PLANT,RN100238633,199903,EMISSIONS EVENT,2014-06-17 20:00:00+00:00,2014-06-17 21:30:00+00:00,1.5
6550,KEYSTONE GAS PLANT,RN100238633,199991,EMISSIONS EVENT,2014-06-18 13:55:00+00:00,2014-06-19 05:02:00+00:00,15.1166666666667
6602,KEYSTONE GAS PLANT,RN100238633,200043,EMISSIONS EVENT,2014-06-21 16:00:00+00:00,2014-06-22 04:00:00+00:00,12.0
6740,KEYSTONE GAS PLANT,RN100238633,200209,EMISSIONS EVENT,2014-06-24 06:50:00+00:00,2014-07-01 01:00:00+00:00,162.166666666667
6776,KEYSTONE GAS PLANT,RN100238633,200246,EMISSIONS EVENT,2014-06-25 18:40:00+00:00,2014-06-26 06:30:00+00:00,11.8333333333333
6835,KEYSTONE GAS PLANT,RN100238633,200298,EMISSIONS EVENT,2014-06-26 17:15:00+00:00,2014-06-26 23:55:00+00:00,6.66666666666667
6917,KEYSTONE GAS PLANT,RN100238633,200364,EMISSIONS EVENT,2014-06-28 19:00:00+00:00,2014-06-29 02:20:00+00:00,7.33333333333333
6996,KEYSTONE GAS PLANT,RN100238633,200453,EMISSIONS EVENT,2014-06-30 17:45:00+00:00,2014-07-01 02:10:00+00:00,8.41666666666667
7000,KEYSTONE GAS PLANT,RN100238633,200456,EMISSIONS EVENT,2014-06-30 19:55:00+00:00,2014-07-01 01:30:00+00:00,5.58333333333333
7119,KEYSTONE GAS PLANT,RN100238633,200563,EMISSIONS EVENT,2014-07-02 11:20:00+00:00,2014-07-02 23:30:00+00:00,12.1666666666667
7120,KEYSTONE GAS PLANT,RN100238633,200564,EMISSIONS EVENT,2014-07-02 14:00:00+00:00,2014-07-30 19:00:00+00:00,677.0
7213,KEYSTONE GAS PLANT,RN100238633,200646,EMISSIONS EVENT,2014-07-06 07:30:00+00:00,2014-07-06 12:10:00+00:00,4.66666666666667
7479,KEYSTONE GAS PLANT,RN100238633,200928,EMISSIONS EVENT,2014-07-12 18:00:00+00:00,2014-07-13 06:00:00+00:00,12.0
7501,KEYSTONE GAS PLANT,RN100238633,200975,EMISSIONS EVENT,2014-07-14 23:15:00+00:00,2014-07-15 00:25:00+00:00,1.16666666666667
7685,KEYSTONE GAS PLANT,RN100238633,201321,EMISSIONS EVENT,2014-07-22 07:00:00+00:00,2014-07-22 11:30:00+00:00,4.5
7814,KEYSTONE GAS PLANT,RN100238633,201537,EMISSIONS EVENT,2014-07-27 22:51:00+00:00,2014-07-28 00:54:00+00:00,2.05
7897,KEYSTONE GAS PLANT,RN100238633,201719,EMISSIONS EVENT,2014-07-30 19:30:00+00:00,2014-07-31 04:21:00+00:00,8.85
7900,KEYSTONE GAS PLANT,RN100238633,201723,EMISSIONS EVENT,2014-07-31 03:30:00+00:00,2014-08-29 09:50:00+00:00,702.333333333333
7952,KEYSTONE GAS PLANT,RN100238633,201820,EMISSIONS EVENT,2014-08-03 03:21:00+00:00,2014-08-04 02:05:00+00:00,22.7333333333333
7998,KEYSTONE GAS PLANT,RN100238633,201912,EMISSIONS EVENT,2014-08-05 19:55:00+00:00,2014-08-06 02:35:00+00:00,6.66666666666667
8064,KEYSTONE GAS PLANT,RN100238633,202058,EMISSIONS EVENT,2014-08-07 10:45:00+00:00,2014-08-07 20:20:00+00:00,9.58333333333333
8071,KEYSTONE GAS PLANT,RN100238633,202070,EMISSIONS EVENT,2014-08-08 22:15:00+00:00,2014-08-09 01:15:00+00:00,3.0
8102,KEYSTONE GAS PLANT,RN100238633,202118,EMISSIONS EVENT,2014-08-10 19:15:00+00:00,2014-08-11 01:35:00+00:00,6.33333333333333
8117,KEYSTONE GAS PLANT,RN100238633,202144,EMISSIONS EVENT,2014-08-11 17:30:00+00:00,2014-08-12 00:00:00+00:00,6.5
8294,KEYSTONE GAS PLANT,RN100238633,202518,EMISSIONS EVENT,2014-08-18 22:55:00+00:00,2014-08-20 01:51:00+00:00,26.9333333333333
8509,KEYSTONE GAS PLANT,RN100238633,202976,EMISSIONS EVENT,2014-08-30 11:00:00+00:00,2014-08-30 16:06:00+00:00,5.1
8518,KEYSTONE GAS PLANT,RN100238633,202987,EMISSIONS EVENT,2014-08-31 21:00:00+00:00,2014-10-09 19:36:00+00:00,934.6
8568,KEYSTONE GAS PLANT,RN100238633,203106,EMISSIONS EVENT,2014-09-03 17:35:00+00:00,2014-09-03 21:30:00+00:00,3.91666666666667
8616,KEYSTONE GAS PLANT,RN100238633,203219,MAINTENANCE,2014-09-14 05:00:00+00:00,2014-09-17 21:36:00+00:00,88.6
8945,KEYSTONE GAS PLANT,RN100238633,203888,EMISSIONS EVENT,2014-09-21 07:00:00+00:00,2014-09-21 10:40:00+00:00,3.66666666666667
8955,KEYSTONE GAS PLANT,RN100238633,203907,EMISSIONS EVENT,2014-09-21 21:00:00+00:00,2014-09-22 01:15:00+00:00,4.25
9013,KEYSTONE GAS PLANT,RN100238633,204041,EMISSIONS EVENT,2014-09-22 21:00:00+00:00,2014-09-23 01:15:00+00:00,4.25
9029,KEYSTONE GAS PLANT,RN100238633,204078,EMISSIONS EVENT,2014-09-23 15:00:00+00:00,2014-09-23 21:00:00+00:00,6.0
9087,KEYSTONE GAS PLANT,RN100238633,204213,EMISSIONS EVENT,2014-09-25 21:30:00+00:00,2014-09-26 00:00:00+00:00,2.5
9247,KEYSTONE GAS PLANT,RN100238633,204570,MAINTENANCE,2014-10-07 05:00:00+00:00,2014-10-10 05:00:00+00:00,72.0
9414,KEYSTONE GAS PLANT,RN100238633,204948,EMISSIONS EVENT,2014-10-09 17:52:00+00:00,2014-10-09 22:52:00+00:00,5.0
9422,KEYSTONE GAS PLANT,RN100238633,204976,EMISSIONS EVENT,2014-10-10 18:00:00+00:00,2014-10-11 01:45:00+00:00,7.75
9466,KEYSTONE GAS PLANT,RN100238633,205069,EMISSIONS EVENT,2014-10-13 16:30:00+00:00,2014-10-13 19:45:00+00:00,3.25
9564,KEYSTONE GAS PLANT,RN100238633,205253,EMISSIONS EVENT,2014-10-16 10:36:00+00:00,2014-10-17 15:45:00+00:00,29.15
9598,KEYSTONE GAS PLANT,RN100238633,205326,EMISSIONS EVENT,2014-10-17 23:30:00+00:00,2014-10-19 03:15:00+00:00,27.75
9675,KEYSTONE GAS PLANT,RN100238633,205390,EMISSIONS EVENT,2014-10-20 11:30:00+00:00,2014-10-20 16:35:00+00:00,5.08333333333333
9775,KEYSTONE GAS PLANT,RN100238633,205508,EMISSIONS EVENT,2014-10-22 14:54:00+00:00,2014-10-22 16:37:00+00:00,1.71666666666667
10275,KEYSTONE GAS PLANT,RN100238633,205958,EMISSIONS EVENT,2014-11-01 21:35:00+00:00,2014-11-02 03:20:00+00:00,5.75
10345,KEYSTONE GAS PLANT,RN100238633,206038,EMISSIONS EVENT,2014-11-03 10:09:00+00:00,2014-11-04 10:00:00+00:00,23.85
10350,KEYSTONE GAS PLANT,RN100238633,206042,EMISSIONS EVENT,2014-11-04 09:30:00+00:00,2014-11-05 09:30:00+00:00,24.0
46864,KEYSTONE GAS PLANT,RN100238633,206343,EMISSIONS EVENT,2014-11-12 13:40:00+00:00,2014-11-12 22:25:00+00:00,8.75
46865,KEYSTONE GAS PLANT,RN100238633,206344,EMISSIONS EVENT,2014-11-12 17:40:00+00:00,2014-11-13 18:45:00+00:00,25.0833333333333
46932,KEYSTONE GAS PLANT,RN100238633,206456,EMISSIONS EVENT,2014-11-15 00:35:00+00:00,2014-11-15 02:05:00+00:00,1.5
46940,KEYSTONE GAS PLANT,RN100238633,206464,EMISSIONS EVENT,2014-11-15 05:30:00+00:00,2014-11-15 21:30:00+00:00,16.0
46943,KEYSTONE GAS PLANT,RN100238633,206467,EMISSIONS EVENT,2014-11-15 18:05:00+00:00,2014-11-16 01:40:00+00:00,7.58333333333333
46979,KEYSTONE GAS PLANT,RN100238633,206526,EMISSIONS EVENT,2014-11-17 10:00:00+00:00,2014-11-18 04:50:00+00:00,18.8333333333333
47021,KEYSTONE GAS PLANT,RN100238633,206632,EMISSIONS EVENT,2014-11-19 12:00:00+00:00,2014-11-20 12:00:00+00:00,24.0
47051,KEYSTONE GAS PLANT,RN100238633,206687,EMISSIONS EVENT,2014-11-20 17:35:00+00:00,2014-11-20 18:35:00+00:00,1.0
47070,KEYSTONE GAS PLANT,RN100238633,206720,EMISSIONS EVENT,2014-11-21 20:45:00+00:00,2014-11-21 22:45:00+00:00,2.0
47108,KEYSTONE GAS PLANT,RN100238633,206791,EMISSIONS EVENT,2014-11-24 17:05:00+00:00,2014-11-24 23:00:00+00:00,5.91666666666667
47140,KEYSTONE GAS PLANT,RN100238633,206857,EMISSIONS EVENT,2014-11-28 23:10:00+00:00,2014-11-29 11:20:00+00:00,12.1666666666667
47222,KEYSTONE GAS PLANT,RN100238633,207032,EMISSIONS EVENT,2014-12-02 14:45:00+00:00,2014-12-02 18:45:00+00:00,4.0
47221,KEYSTONE GAS PLANT,RN100238633,207031,EMISSIONS EVENT,2014-12-02 16:40:00+00:00,2014-12-02 23:38:00+00:00,6.96666666666667
47255,KEYSTONE GAS PLANT,RN100238633,207114,EMISSIONS EVENT,2014-12-04 07:30:00+00:00,2014-12-04 19:45:00+00:00,12.25
47345,KEYSTONE GAS PLANT,RN100238633,207317,EMISSIONS EVENT,2014-12-10 00:40:00+00:00,2014-12-10 02:45:00+00:00,2.08333333333333
47365,KEYSTONE GAS PLANT,RN100238633,207360,EMISSIONS EVENT,2014-12-11 03:00:00+00:00,2014-12-12 05:35:00+00:00,26.5833333333333
47366,KEYSTONE GAS PLANT,RN100238633,207362,EMISSIONS EVENT,2014-12-11 11:00:00+00:00,2014-12-11 21:30:00+00:00,10.5
47385,KEYSTONE GAS PLANT,RN100238633,207405,EMISSIONS EVENT,2014-12-12 10:35:00+00:00,2014-12-13 10:35:00+00:00,24.0
47386,KEYSTONE GAS PLANT,RN100238633,207406,EMISSIONS EVENT,2014-12-12 15:00:00+00:00,2014-12-12 20:23:00+00:00,5.38333333333333
47579,KEYSTONE GAS PLANT,RN100238633,207798,EMISSIONS EVENT,2014-12-24 16:30:00+00:00,2014-12-24 20:40:00+00:00,4.16666666666667
47773,KEYSTONE GAS PLANT,RN100238633,208046,EMISSIONS EVENT,2015-01-04 10:05:00+00:00,2015-01-05 10:05:00+00:00,24.0
47896,KEYSTONE GAS PLANT,RN100238633,208285,EMISSIONS EVENT,2015-01-08 18:20:00+00:00,2015-01-08 20:00:00+00:00,1.66666666666667
47897,KEYSTONE GAS PLANT,RN100238633,208286,EMISSIONS EVENT,2015-01-09 00:14:00+00:00,2015-01-09 05:04:00+00:00,4.83333333333333
56771,KEYSTONE GAS PLANT,RN100238633,225673,EMISSIONS EVENT,2015-01-09 13:15:00+00:00,2015-01-13 03:30:00+00:00,86.25
47971,KEYSTONE GAS PLANT,RN100238633,208404,EMISSIONS EVENT,2015-01-11 22:30:00+00:00,2015-01-12 00:10:00+00:00,1.66666666666667
48028,KEYSTONE GAS PLANT,RN100238633,208536,EMISSIONS EVENT,2015-01-14 00:30:00+00:00,2015-01-14 09:15:00+00:00,8.75
48054,KEYSTONE GAS PLANT,RN100238633,208577,EMISSIONS EVENT,2015-01-14 14:12:00+00:00,2015-01-14 21:00:00+00:00,6.8
48254,KEYSTONE GAS PLANT,RN100238633,208824,EMISSIONS EVENT,2015-01-16 10:30:00+00:00,2015-01-17 10:30:00+00:00,24.0
48689,KEYSTONE GAS PLANT,RN100238633,209704,EMISSIONS EVENT,2015-02-03 09:00:00+00:00,2015-02-04 09:00:00+00:00,24.0
